0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:54 +0200] "GET /activiti-rest/service/runtime/process-instances/275023/variables/studentInfo HTTP/1.1" 200 94
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:54 +0200] "GET /app/components/task/task.html HTTP/1.1" 200 2561
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:54 +0200] "GET /activiti-rest/service/identity/groups?member=referent HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:54 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:54 +0200] "GET /activiti-rest/service/runtime/tasks/275036 HTTP/1.1" 200 872
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:54 +0200] "GET /activiti-rest/service/form/form-data?taskId=275036 HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:55 +0200] "POST /activiti-rest/service/form/form-data HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:56 +0200] "GET /activiti-rest/service/identity/groups?member=referent HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:56 +0200] "GET /activiti-rest/service/runtime/tasks?assignee=referent HTTP/1.1" 200 77
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:56 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:57 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:57 +0200] "GET /activiti-rest/service/identity/groups?member=referent HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:57 +0200] "GET /activiti-rest/service/runtime/tasks?candidateGroup=katedra_racunarstva_referent HTTP/1.1" 200 916
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:57 +0200] "GET /activiti-rest/service/identity/groups/katedra_racunarstva_referent HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:57 +0200] "GET /activiti-rest/service/runtime/process-instances/275023/variables/studentInfo HTTP/1.1" 200 94
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:58 +0200] "POST /activiti-rest/service/runtime/tasks/275046 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:58 +0200] "GET /activiti-rest/service/identity/groups?member=referent HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:59 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:59 +0200] "GET /activiti-rest/service/runtime/tasks?assignee=referent HTTP/1.1" 200 922
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:22:59 +0200] "GET /activiti-rest/service/runtime/process-instances/275023/variables/studentInfo HTTP/1.1" 200 94
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:00 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:00 +0200] "GET /activiti-rest/service/identity/groups?member=referent HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:00 +0200] "GET /activiti-rest/service/form/form-data?taskId=275046 HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:00 +0200] "GET /activiti-rest/service/runtime/tasks/275046 HTTP/1.1" 200 856
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:01 +0200] "POST /activiti-rest/service/form/form-data HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:01 +0200] "GET /activiti-rest/service/identity/groups?member=referent HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:01 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:02 +0200] "GET /activiti-rest/service/runtime/tasks?assignee=referent HTTP/1.1" 200 77
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:42 +0200] "GET /activiti-rest/service/identity/users?id=sekretar HTTP/1.1" 200 256
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:42 +0200] "GET /activiti-rest/service/runtime/tasks?assignee=sekretar HTTP/1.1" 200 77
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:42 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:42 +0200] "GET /activiti-rest/service/identity/groups?member=sekretar HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:44 +0200] "GET /activiti-rest/service/runtime/tasks?candidateGroup=katedra_racunarstva_sekretar HTTP/1.1" 200 943
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:44 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:44 +0200] "GET /activiti-rest/service/identity/groups?member=sekretar HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:44 +0200] "GET /activiti-rest/service/identity/groups/katedra_racunarstva_sekretar HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:44 +0200] "GET /activiti-rest/service/runtime/process-instances/275023/variables/studentInfo HTTP/1.1" 200 94
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:46 +0200] "POST /activiti-rest/service/runtime/tasks/275085 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:46 +0200] "GET /activiti-rest/service/runtime/tasks?assignee=sekretar HTTP/1.1" 200 949
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:46 +0200] "GET /activiti-rest/service/identity/groups?member=sekretar HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:46 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:47 +0200] "GET /activiti-rest/service/runtime/process-instances/275023/variables/studentInfo HTTP/1.1" 200 94
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:48 +0200] "GET /activiti-rest/service/form/form-data?taskId=275085 HTTP/1.1" 200 1027
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:48 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:48 +0200] "GET /activiti-rest/service/identity/groups?member=sekretar HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:48 +0200] "GET /activiti-rest/service/runtime/tasks/275085 HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:23:48 +0200] "GET /activiti-rest/service/identity/users?memberOfGroup=profesori HTTP/1.1" 200 1100
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:25:17 +0200] "GET /activiti-rest/service/identity/groups?member=sekretar HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:25:17 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:25:17 +0200] "GET /activiti-rest/service/runtime/tasks?assignee=sekretar HTTP/1.1" 200 949
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:25:17 +0200] "GET /activiti-rest/service/runtime/process-instances/275023/variables/studentInfo HTTP/1.1" 200 94
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:25:20 +0200] "GET /activiti-rest/service/identity/groups?member=sekretar HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:25:20 +0200] "GET /activiti-rest/service/runtime/tasks/275085 HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:25:20 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:25:20 +0200] "GET /activiti-rest/service/identity/users?memberOfGroup=profesori HTTP/1.1" 200 1100
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:25:20 +0200] "GET /activiti-rest/service/form/form-data?taskId=275085 HTTP/1.1" 200 1027
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:26:11 +0200] "GET /activiti-rest/service/identity/groups?member=sekretar HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:26:11 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:26:11 +0200] "GET /activiti-rest/service/runtime/tasks?assignee=sekretar HTTP/1.1" 200 949
